Creationtime,Einddatum,Einddatumgepland,Hoofdzaak_id,Zaak_id,Zaaknummer,Omschrijving,Registratiedatum,Startdatum,Toelichting,UiterlijkeEinddatumAfdoening,VerantwoordelijkeOrganisatie,VertrouwelijkheidAanduiding,Zaaktype_id,When,Change
2025-03-04 11:55:08.304,2025-05-20,2027-11-28,,068aa7f1-bd7f-4318-9588-ad009c298a95,Z2025-00000051,omschrijving 443,2025-03-04,2025-03-04,toelichting 443,2027-11-28,805307631,Zaakvertrouwelijk,cc24f701-75eb-4a4b-84e8-921a9706ec2a,2025-07-06 11:45:08.564,insert
2025-01-17 11:20:53.674,2025-05-21,2025-03-14,,0b8d35f2-32a0-4534-8c08-76c4e50dfa85,Z2025-00000005,omschrijving 444,2025-01-17,2025-01-17,toelichting 444,2025-04-25,805307631,Openbaar,a0a1b44e-492f-4560-9899-b2eca2887f0a,2025-07-06 11:45:08.570,insert
2025-02-13 13:53:03.359,2025-05-20,2025-02-27,,0d939eb1-df06-43b1-9f0d-ac603c09549e,Z2025-00000029,omschrijving 445,2025-02-13,2025-02-13,toelichting 445,2025-03-13,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:08.584,insert
2025-02-26 09:26:20.774,2025-05-20,2026-04-23,,08d15806-d564-4b42-bdad-b5244e7a23d6,Z2025-00000048,omschrijving 446,2025-02-26,2026-02-26,toelichting 446,2026-06-04,805307631,Openbaar,a0a1b44e-492f-4560-9899-b2eca2887f0a,2025-07-06 11:45:08.584,insert
2025-01-21 00:01:18.349,2025-05-21,2025-02-10,,1460780f-3a4b-426d-ae94-3a959a09a7cb,Z2025-00000018,omschrijving 447,2025-01-20,2025-01-27,toelichting 447,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:08.626,insert
2025-01-21 00:01:24.060,2025-05-21,2025-02-10,,1628feb7-7f35-4f79-b3eb-c1f7fe9e4490,Z2025-00000019,omschrijving 448,2025-01-20,2025-01-27,toelichting 448,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:08.627,insert
2025-01-21 00:00:13.573,2025-05-21,2025-02-10,,1c076151-76ea-4be4-b741-6c3f1daab72e,Z2025-00000007,omschrijving 449,2025-01-20,2025-01-27,toelichting 449,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:08.678,insert
2025-02-13 13:16:45.766,2025-05-20,2025-02-27,,200f30cc-1086-41a7-849e-ef9996b390a1,Z2025-00000025,omschrijving 450,2025-02-13,2025-02-13,toelichting 450,2025-03-13,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:08.681,insert
2025-02-14 11:35:14.074,2025-05-20,2025-04-11,,20ac430f-fe11-42bf-a888-6290dc88b543,Z2025-00000030,omschrijving 451,2025-02-14,2025-02-14,toelichting 451,2025-05-23,805307631,Openbaar,a0a1b44e-492f-4560-9899-b2eca2887f0a,2025-07-06 11:45:08.681,insert
2025-01-21 00:00:25.405,2025-05-21,2025-02-10,,538986eb-c21b-42a5-a376-c752a8b2b438,Z2025-00000009,omschrijving 452,2025-01-20,2025-01-27,toelichting 452,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:08.940,insert
2024-06-17 11:21:42.062,2025-05-28,2024-07-15,,388246df-1faf-4769-bb46-ac100935733c,Z2024-00000096,omschrijving 453,2024-06-17,2024-07-01,toelichting 453,2024-07-29,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:08.982,insert
2025-01-21 00:00:06.551,2025-05-20,2025-02-10,,6595fd8b-3fa0-42b2-aa96-07e51cb5f0d2,Z2025-00000006,omschrijving 454,2025-01-20,2025-01-27,toelichting 454,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:08.986,insert
2025-01-21 00:01:36.644,2025-05-20,2025-02-10,,6a10a051-2e9c-4532-8cd9-e5bfe9532cf5,Z2025-00000021,omschrijving 455,2025-01-20,2025-01-27,toelichting 455,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.029,insert
2025-01-21 00:00:48.926,2025-05-21,2025-02-10,,6d416ca6-e6c6-4469-9f25-e7270ef838c7,Z2025-00000013,omschrijving 456,2025-01-20,2025-01-27,toelichting 456,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.050,insert
2025-01-21 00:01:12.656,2025-05-21,2025-02-10,,70c68a88-cf28-4b89-bf5e-b80663a1ca79,Z2025-00000017,omschrijving 457,2025-01-20,2025-01-27,toelichting 457,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.052,insert
2025-01-21 00:00:31.526,2025-05-21,2025-02-10,,730a4f79-d93b-4a17-8817-f62d1f591e01,Z2025-00000010,omschrijving 458,2025-01-20,2025-01-27,toelichting 458,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.053,insert
2025-01-21 00:00:43.203,2025-05-21,2025-02-10,,7432b515-02f0-41c9-9623-0f0d16c938d4,Z2025-00000012,omschrijving 459,2025-01-20,2025-01-27,toelichting 459,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.054,insert
2025-02-13 13:51:35.986,2025-05-20,2025-04-10,,7efc8991-253a-4225-a776-7544da6fab42,Z2025-00000028,omschrijving 460,2025-02-13,2025-02-13,toelichting 460,2025-04-10,805307631,Openbaar,4aded2db-03b7-4207-931e-cd0e2b3ae774,2025-07-06 11:45:09.171,insert
2025-01-21 00:01:42.394,2025-05-20,2025-02-10,,8045194e-a965-4488-a53c-702be2348c10,Z2025-00000022,omschrijving 461,2025-01-20,2025-01-27,toelichting 461,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.171,insert
2022-09-28 09:08:19.200,2022-10-18,2022-10-12,,7fc06ece-40b8-4328-a3fd-98654728f028,Z2022-00000091,omschrijving 462,2022-09-28,2022-09-28,toelichting 462,2022-10-26,805307631,Openbaar,d7b23c81-9c95-403e-bb02-a2944a403d6b,2025-07-06 11:45:09.172,insert
2022-09-26 09:26:52.403,2022-10-18,2022-02-11,,e5d6c080-4a4e-4b08-8adb-982d24154e8d,Z2022-00000089,omschrijving 463,2022-09-26,2022-01-28,toelichting 463,2022-02-25,805307631,Openbaar,8b7a597a-f887-48e7-b615-9e0b1b3e5f53,2025-07-06 11:45:09.172,insert
2025-01-21 00:01:00.384,2025-05-21,2025-02-10,,871a07d7-afa2-47ad-a7b1-c4aaf00e5994,Z2025-00000015,omschrijving 464,2025-01-20,2025-01-27,toelichting 464,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.176,insert
2022-10-17 11:11:41.422,2022-10-28,2022-12-12,,8ee7cec5-da26-41d7-a75d-5a6e4456cc12,Z2022-00000095,omschrijving 465,2022-10-17,2022-10-17,toelichting 465,2022-12-12,805307631,Openbaar,d793a64a-b720-49fc-becf-ab892a2078b5,2025-07-06 11:45:09.177,insert
2025-01-21 00:01:30.985,2025-05-21,2025-02-10,,8a79ab75-9cf0-4b3e-987d-6aebbd98b2ca,Z2025-00000020,omschrijving 466,2025-01-20,2025-01-27,toelichting 466,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.177,insert
2025-02-14 11:42:36.140,2025-05-20,2025-04-11,,8fcf1d9a-81af-4504-9be0-b5a350417a74,Z2025-00000031,omschrijving 467,2025-02-14,2025-02-14,toelichting 467,2025-05-23,805307631,Openbaar,a0a1b44e-492f-4560-9899-b2eca2887f0a,2025-07-06 11:45:09.238,insert
2025-01-21 00:00:54.661,2025-05-21,2025-02-10,,94baecf0-d8cf-4616-b2cd-e84ee4ea232b,Z2025-00000014,omschrijving 468,2025-01-20,2025-01-27,toelichting 468,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.262,insert
2025-01-14 09:54:45.828,2025-01-14,2025-01-23,,a323a1a9-8ecc-4a11-832c-f88d411a9389,Z2025-00000003,omschrijving 469,2025-01-14,2025-01-09,toelichting 469,2025-02-06,805307631,Openbaar,4fdc356e-6d07-4557-93f3-470279094c33,2025-07-06 11:45:09.366,insert
2025-02-25 11:18:21.844,2025-05-20,2025-03-12,,171564c7-e9fc-406c-986d-47a5bbaafb4e,Z2025-00000043,omschrijving 470,2025-02-25,2025-02-26,toelichting 470,2025-03-26,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.428,insert
2025-01-21 00:01:06.923,2025-05-21,2025-02-10,,a9c850d8-272b-4b55-a8a1-c00d9e28edd5,Z2025-00000016,omschrijving 471,2025-01-20,2025-01-27,toelichting 471,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.449,insert
2025-02-13 13:38:41.454,2025-05-20,2025-02-28,,b0262b86-cd5b-4032-9aa8-e515b6c008e7,Z2025-00000027,omschrijving 472,2025-02-13,2025-02-14,toelichting 472,2025-03-14,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.526,insert
2025-01-14 10:20:32.734,2025-05-21,2025-01-16,,b4789950-9309-4077-a40d-1810cd306508,Z2025-00000004,omschrijving 473,2025-01-14,2025-01-14,toelichting 473,2025-01-16,805307631,Openbaar,350b4a8f-acf2-4575-8dd3-7267438d5954,2025-07-06 11:45:09.542,insert
2025-01-21 00:00:37.331,2025-05-21,2025-02-10,,c14ec818-fd5a-4f9f-88c9-ead53ddb6623,Z2025-00000011,omschrijving 474,2025-01-20,2025-01-27,toelichting 474,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.673,insert
2025-01-21 00:00:19.550,2025-05-21,2025-02-10,,e4d66479-37b7-4af3-b95f-61e7eb92133a,Z2025-00000008,omschrijving 475,2025-01-20,2025-01-27,toelichting 475,2025-02-24,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.790,insert
2025-02-03 14:11:09.957,2025-05-21,2025-03-31,,f9c92397-f5e9-4635-8499-54b9e91b4959,Z2025-00000023,omschrijving 476,2025-02-03,2025-02-03,toelichting 476,2025-03-31,805307631,Openbaar,9a47a416-d206-456b-a039-827fb198be8c,2025-07-06 11:45:09.857,insert
2025-02-13 13:23:20.385,2025-02-13,2025-02-27,,fd6ac736-5f32-4f0e-934f-2d9a95bf59e9,Z2025-00000026,omschrijving 477,2025-02-13,2025-02-13,toelichting 477,2025-03-13,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:09.926,insert
2023-09-04 10:09:38.851,,2023-10-02,,839cc288-6694-43c2-8507-e6daf544daae,Z2023-00000120,omschrijving 478,2023-09-04,2023-09-04,toelichting 478,2023-10-02,805307631,Openbaar,a303785d-08f0-40c7-b397-e3257fd99097,2025-07-06 11:45:10.038,insert
2022-11-30 11:21:32.967,2022-11-30,2023-01-25,,5c295391-9f82-49c3-b0eb-2352efe32e94,Z2022-00000130,omschrijving 479,2022-11-30,2022-11-30,toelichting 479,2023-01-25,805307631,Openbaar,e415c639-b821-4179-ac8b-07571951522f,2025-07-06 11:45:10.129,insert
2024-11-20 11:26:42.586,2024-11-20,2024-12-18,,ddb70502-59d6-4ede-ab8e-66ee3fa2ab42,Z2024-00000129,omschrijving 480,2024-11-20,2024-11-20,toelichting 480,2024-12-18,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:45:10.828,insert
2025-02-25 10:19:03.331,2025-02-25,2025-03-11,,247c7818-7c97-4d8b-acdb-422b8dc63edb,Z2025-00000042,omschrijving 481,2025-02-25,2025-02-25,toelichting 481,2025-03-25,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:12.975,insert
2025-02-25 11:26:13.375,2025-05-20,2025-03-11,,25918253-46a2-40c9-b126-5b648b310016,Z2025-00000044,omschrijving 482,2025-02-25,2025-02-25,toelichting 482,2025-03-25,805307631,Zaakvertrouwelijk,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:12.976,insert
2025-02-21 12:16:15.100,2025-05-20,2025-04-18,,53bbe8a3-5232-4821-a63b-61adfbbbfb3f,Z2025-00000040,omschrijving 483,2025-02-21,2025-02-21,toelichting 483,2025-05-30,805307631,Openbaar,a0a1b44e-492f-4560-9899-b2eca2887f0a,2025-07-06 11:45:13.195,insert
2025-02-21 08:43:35.044,,2027-11-23,,561bcd14-ca35-4d5b-9976-b5df65332234,Z2025-00000038,omschrijving 484,2025-02-21,2025-02-27,toelichting 484,2027-11-23,805307631,Openbaar,cc24f701-75eb-4a4b-84e8-921a9706ec2a,2025-07-06 11:45:13.196,insert
2025-02-21 12:07:07.118,2025-05-20,2025-04-04,,783f3f62-613e-48e6-a95e-2b7d3a0bb8e2,Z2025-00000039,omschrijving 485,2025-02-21,2025-02-21,toelichting 485,2025-04-04,805307631,Openbaar,b49df0f2-4806-4fa6-af8c-05e26f7f38c9,2025-07-06 11:45:13.246,insert
2025-02-25 14:21:38.533,2025-05-20,2025-03-14,,7aa66212-2a7d-41c5-9979-5f13ae93b5c0,Z2025-00000046,omschrijving 486,2025-02-25,2025-02-28,toelichting 486,2025-03-28,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:13.247,insert
2025-03-04 11:16:30.632,2025-05-20,2025-04-29,,88a6066c-b4fe-4976-be30-ef4bee6bda57,Z2025-00000050,omschrijving 487,2025-03-04,2025-03-04,toelichting 487,2025-06-10,805307631,Openbaar,d6375fdf-1ee0-4df0-82dc-c5775ed63952,2025-07-06 11:45:13.291,insert
2025-02-20 10:24:44.181,2025-05-20,2025-03-06,,98f3cc40-c5ba-4cb3-aeca-592710fa376a,Z2025-00000037,omschrijving 488,2025-02-20,2025-02-20,toelichting 488,2025-03-20,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:13.345,insert
2025-03-04 13:51:12.484,2025-05-20,2025-03-18,,9dea3cb3-ef0f-46a7-9f5e-34a3b13a398e,Z2025-00000053,omschrijving 489,2025-03-04,2025-03-04,toelichting 489,2025-04-01,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:13.348,insert
2025-02-20 10:15:41.776,2025-05-20,2025-04-17,,9f9fb8bc-aae2-4d5d-86f8-04bfb3fe98fe,Z2025-00000035,omschrijving 490,2025-02-20,2025-02-20,toelichting 490,2025-05-29,805307631,Openbaar,a0a1b44e-492f-4560-9899-b2eca2887f0a,2025-07-06 11:45:13.348,insert
2025-02-25 11:38:18.305,2025-05-20,2025-03-11,,a16076ee-400b-4eb9-9bb0-b29ed3b6ecd0,Z2025-00000045,omschrijving 491,2025-02-25,2025-02-25,toelichting 491,2025-03-25,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:13.349,insert
2025-03-04 12:00:55.855,2025-05-20,2025-03-18,,b4621e11-2925-4a14-b3d6-7de8ee839fce,Z2025-00000052,omschrijving 492,2025-03-04,2025-03-04,toelichting 492,2025-04-01,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:13.428,insert
2025-02-20 10:20:30.523,2025-05-20,2025-03-07,,b4e83c7e-509b-488d-aa4e-c8bdf182c0fa,Z2025-00000036,omschrijving 493,2025-02-20,2025-02-21,toelichting 493,2025-03-21,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:13.428,insert
2025-02-26 11:40:49.765,2025-05-20,2025-03-12,,e6869d80-3eac-443d-b94f-7e09596c9e0a,Z2025-00000049,omschrijving 494,2025-02-26,2025-02-26,toelichting 494,2025-03-26,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:13.561,insert
2025-02-26 09:17:05.413,2025-05-20,2025-04-23,,f5634f2a-3825-497c-819a-953ba49f3e1e,Z2025-00000047,omschrijving 495,2025-02-26,2025-02-26,toelichting 495,2025-06-04,805307631,Openbaar,a0a1b44e-492f-4560-9899-b2eca2887f0a,2025-07-06 11:45:13.568,insert
2025-03-13 12:31:20.953,2025-05-20,2027-12-07,,0b66ed41-aff1-4963-8b30-e34c47c05c13,Z2025-00000054,omschrijving 496,2025-03-13,2025-03-13,toelichting 496,2027-12-07,805307631,Openbaar,c1a86692-c0f2-4571-ab33-5077eccfd50f,2025-07-06 11:45:13.650,insert
2023-01-18 11:23:15.155,2024-11-20,2023-07-17,,45324156-1e3d-42ad-9527-95bb8753ed80,Z2023-00000019,omschrijving 497,2023-01-18,2023-07-03,toelichting 497,2023-07-31,805307631,Openbaar,50a7ce1a-fe1a-4e21-a717-b8cc774428a0,2025-07-06 11:45:13.686,insert
2025-03-15 00:00:16.517,2025-05-20,2025-04-13,,21a87e8d-f81e-4621-83ab-bb3f3fd861fb,Z2025-00000056,omschrijving 498,2025-03-14,2025-03-30,toelichting 498,2025-04-27,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:13.727,insert
2025-03-17 10:34:54.167,2025-05-20,2027-12-11,,35ffb9b3-4887-4ab7-92a5-2cd3a06e9142,Z2025-00000059,omschrijving 499,2025-03-17,2025-03-17,toelichting 499,2027-12-11,805307631,Openbaar,1be7c0f8-6203-45ab-8446-6c953f64f035,2025-07-06 11:45:14.037,insert
2025-03-15 00:00:29.401,2025-05-20,2025-04-13,,805ee82d-97a1-4ff3-aebf-0dd8e1a3c5b6,Z2025-00000058,omschrijving 500,2025-03-14,2025-03-30,toelichting 500,2025-04-27,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:14.268,insert
2025-03-15 00:00:09.033,2025-05-20,2025-04-13,,8909c92d-2fc2-4d8a-9aec-d3fd88eaa254,Z2025-00000055,omschrijving 501,2025-03-14,2025-03-30,toelichting 501,2025-04-27,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:14.344,insert
2025-03-15 00:00:23.576,2025-05-20,2025-04-13,,e6988147-2aab-42eb-ac04-d124dc31bfd0,Z2025-00000057,omschrijving 502,2025-03-14,2025-03-30,toelichting 502,2025-04-27,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:14.547,insert
2025-04-01 11:24:23.082,2025-05-19,2025-04-15,,32cf20cf-e764-4603-9b5c-fe6952d13aea,Z2025-00000066,omschrijving 503,2025-04-01,2025-04-01,toelichting 503,2025-04-29,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:14.952,insert
2025-03-28 09:36:54.117,2025-04-01,2025-05-23,,4a283e3c-abd1-4c2a-872b-e9b8eddadcac,Z2025-00000062,omschrijving 504,2025-03-28,2025-03-28,toelichting 504,2025-07-04,805307631,Openbaar,08adc86f-7669-4ad2-affb-d2ebe2972286,2025-07-06 11:45:15.029,insert
2025-04-01 11:31:14.005,2025-05-19,2025-04-15,,8e2ada3a-a753-4ea9-8ba8-033cd46a3752,Z2025-00000068,omschrijving 505,2025-04-01,2025-04-01,toelichting 505,2025-04-29,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:15.363,insert
2023-09-07 11:48:47.485,,2023-10-05,,81d43430-943e-4e21-97b3-3c72f0fd07b8,Z2023-00000125,omschrijving 506,2023-09-07,2023-09-07,toelichting 506,2023-10-05,805307631,Openbaar,b0d6e6a8-5133-42ca-a7a0-5e98597a1bf2,2025-07-06 11:45:15.428,insert
2025-04-01 11:30:28.533,2025-05-19,2025-04-15,,991757a2-30ac-42ad-8d6b-3ab2b931e981,Z2025-00000067,omschrijving 507,2025-04-01,2025-04-01,toelichting 507,2025-04-29,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:15.430,insert
2025-03-19 10:58:16.814,2025-05-20,2025-04-04,,a3b1eae3-e3f6-4fdc-9c28-fc637acc7ca5,Z2025-00000060,omschrijving 508,2025-03-19,2025-03-21,toelichting 508,2025-04-18,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:15.471,insert
2025-03-31 09:29:41.720,2025-05-20,2025-04-14,,e1058b39-a2d7-4aeb-b3d8-f5259e765360,Z2025-00000063,omschrijving 509,2025-03-31,2025-03-31,toelichting 509,2025-04-28,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:15.869,insert
2025-04-01 11:22:26.132,2025-05-19,2025-04-15,,e22a567f-77a3-4694-b5fd-1f076c699544,Z2025-00000065,omschrijving 510,2025-04-01,2025-04-01,toelichting 510,2025-04-29,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:15.870,insert
2025-03-24 13:15:57.571,2025-05-20,2027-12-18,,e4d9f652-98ff-4403-b02e-fb38bd87491f,Z2025-00000061,omschrijving 511,2025-03-24,2025-03-24,toelichting 511,2027-12-18,805307631,Openbaar,ec28c08c-9fc1-40be-8b3f-3748f4397afe,2025-07-06 11:45:15.872,insert
2025-04-14 13:24:26.736,2025-06-04,2025-06-09,,a6dbbb0c-7656-4223-9dbd-8bddb785adad,Z2025-00000069,omschrijving 512,2025-04-14,2025-04-14,toelichting 512,2025-07-21,805307631,Openbaar,276d5568-5b9f-4301-a664-0eabc01bfb37,2025-07-06 11:45:18.765,insert
2025-05-09 10:12:31.442,2025-05-19,2025-05-14,,3d9c9eaf-f60d-4e6f-bc93-4f64435b2cc8,Z2025-00000073,omschrijving 513,2025-05-09,2025-05-09,toelichting 513,2025-05-14,805307631,Openbaar,2c391c5b-120d-4d8d-90f6-117ac153fce5,2025-07-06 11:45:19.932,insert
2025-04-24 11:19:59.305,2025-05-19,2025-04-29,,63dbebfd-a868-48fd-9c14-76a2c372cc3e,Z2025-00000070,omschrijving 514,2025-04-24,2025-04-24,toelichting 514,2025-04-29,805307631,Openbaar,edb31439-8d11-4e85-b9f5-02559c9f45fe,2025-07-06 11:45:20.040,insert
2025-05-09 09:41:38.946,2025-05-19,2025-05-14,,b5aab35c-132c-4ec4-b6d3-3e443b99e445,Z2025-00000072,omschrijving 515,2025-05-09,2025-05-09,toelichting 515,2025-05-14,805307631,Openbaar,2c391c5b-120d-4d8d-90f6-117ac153fce5,2025-07-06 11:45:20.275,insert
2025-05-07 16:02:42.022,2025-05-19,2025-05-28,,f58e4726-ec0f-40f0-a065-8d28eb523208,Z2025-00000071,omschrijving 516,2025-05-07,2025-05-14,toelichting 516,2025-06-11,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:20.534,insert
2025-05-19 09:02:13.558,2025-05-19,2025-07-14,,1341ad03-d773-4d71-97bb-8159bbf444cf,Z2025-00000083,omschrijving 517,2025-05-19,2025-05-19,toelichting 517,2025-07-14,805307631,Openbaar,9a47a416-d206-456b-a039-827fb198be8c,2025-07-06 11:45:21.851,insert
2024-06-19 14:08:14.394,2025-05-28,2024-08-14,,38ad63d6-e219-4c75-be21-8dcbb6a657ab,Z2024-00000097,omschrijving 518,2024-06-19,2024-06-19,toelichting 518,2024-08-14,805307631,Zaakvertrouwelijk,5620e6b8-6423-48ac-bff7-12e404e15bad,2025-07-06 11:45:21.864,insert
2025-05-14 10:31:43.615,2025-05-19,2025-05-19,,4cbe9411-cb49-4e1d-aff1-66e03f54ea15,Z2025-00000074,omschrijving 519,2025-05-14,2025-05-14,toelichting 519,2025-05-19,805307631,Openbaar,2c391c5b-120d-4d8d-90f6-117ac153fce5,2025-07-06 11:45:22.344,insert
2025-05-19 08:42:16.529,2025-05-19,2025-05-24,,59022398-ecbc-4f34-95f2-2f0352d9e71f,Z2025-00000081,omschrijving 520,2025-05-19,2025-05-19,toelichting 520,2025-05-24,805307631,Openbaar,e21cebc6-b6eb-4bfa-abe2-c0613c87d2ac,2025-07-06 11:45:22.351,insert
2025-05-19 12:15:47.758,2025-05-19,2025-06-16,,59c2ae2d-19ef-4255-a14f-0b32efa93d99,Z2025-00000087,omschrijving 521,2025-05-19,2025-05-19,toelichting 521,2025-06-16,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:45:22.351,insert
2025-05-22 09:46:07.807,2025-06-04,2025-06-05,,5d89f0f1-b7ba-4dd8-8e1d-e63d7cb5688d,Z2025-00000091,omschrijving 522,2025-05-22,2025-05-22,toelichting 522,2025-06-19,805307631,Openbaar,9f2a34d6-f567-4246-920d-071f44be7063,2025-07-06 11:45:22.354,insert
2025-05-15 12:53:35.388,2025-05-19,2025-05-29,,64428755-b512-4819-ac92-07ae3a643cde,Z2025-00000078,omschrijving 523,2025-05-15,2025-05-15,toelichting 523,2025-06-12,805307631,Openbaar,9f2a34d6-f567-4246-920d-071f44be7063,2025-07-06 11:45:22.437,insert
2025-05-19 12:48:00.910,,2025-06-16,,65cfce61-78bc-4d41-9f4b-f97c62c349ce,Z2025-00000088,omschrijving 524,2025-05-19,2025-05-19,toelichting 524,2025-06-16,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:45:22.438,insert
2025-05-15 13:03:06.300,2025-05-19,2025-05-29,,738abafc-091a-48cf-88c3-e23c1c57bbe9,Z2025-00000079,omschrijving 525,2025-05-15,2025-05-15,toelichting 525,2025-06-12,805307631,Openbaar,9f2a34d6-f567-4246-920d-071f44be7063,2025-07-06 11:45:22.465,insert
2025-05-15 12:42:19.242,2025-05-19,2025-05-29,,77b98e4e-5000-4079-a062-af318789db0f,Z2025-00000077,omschrijving 526,2025-05-15,2025-05-15,toelichting 526,2025-06-12,805307631,Openbaar,9f2a34d6-f567-4246-920d-071f44be7063,2025-07-06 11:45:22.525,insert
2025-05-14 11:55:26.166,2025-05-19,2025-05-19,,7f9e0209-18f2-4759-bc67-65d13493d1bd,Z2025-00000075,omschrijving 527,2025-05-14,2025-05-14,toelichting 527,2025-05-19,805307631,Openbaar,dadcc5d6-7d26-4aff-b066-127c62a177e2,2025-07-06 11:45:22.577,insert
2025-05-15 12:38:18.586,2025-05-19,2025-05-29,,a6c855e0-062a-46eb-9503-96908af6a01e,Z2025-00000076,omschrijving 528,2025-05-15,2025-05-15,toelichting 528,2025-06-12,805307631,Openbaar,a8f43074-da3d-4159-93e9-2991116c834d,2025-07-06 11:45:23.149,insert
2025-05-19 12:04:35.439,2025-05-19,2025-06-16,,b0127227-e100-4bb5-b1de-e0b1c2474ff1,Z2025-00000086,omschrijving 529,2025-05-19,2025-05-19,toelichting 529,2025-06-16,805307631,Openbaar,f79985ce-50f0-4aeb-9320-d917197e33bb,2025-07-06 11:45:23.193,insert
2025-05-20 09:29:00.277,,2025-07-01,,c1794b07-dc81-474c-a80c-5afe9043d921,Z2025-00000090,omschrijving 530,2025-05-20,2025-05-20,toelichting 530,2025-07-01,805307631,Openbaar,b49df0f2-4806-4fa6-af8c-05e26f7f38c9,2025-07-06 11:45:23.249,insert
2025-05-19 08:54:13.556,2025-05-19,2025-07-14,,da421e23-4391-41ce-a5ee-2811643d8ba4,Z2025-00000082,omschrijving 531,2025-05-19,2025-05-19,toelichting 531,2025-07-14,805307631,Openbaar,9a47a416-d206-456b-a039-827fb198be8c,2025-07-06 11:45:23.357,insert
